Dst Port,Flow Duration,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Subflow Fwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Label
80,151,13245.0331125828,40,0,13245.0331125828,0.0,0,63277,-1,0,0
53,339,5899.7050147493,8,8,2949.8525073746,2949.8525073746,40,-1,-1,0,0
53,35086,114.0055862737,16,16,57.0027931369,57.0027931369,86,-1,-1,1,0
50280,68,44117.6470588235,60,0,44117.6470588235,0.0,31,64,-1,1,0
53,396,5050.5050505051,8,8,2525.2525252525,2525.2525252525,52,-1,-1,0,0
22,350053,119.9818313227,712,648,62.8476259309,57.1342053918,1928,26883,230,16,2
80,786,8905.8524173028,72,92,3816.7938931298,5089.058524173,161,8192,149,1,0
53,1168,1712.3287671233,8,8,856.1643835616,856.1643835616,38,-1,-1,0,0
80,82,24390.243902439,40,0,24390.243902439,0.0,0,278,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,146062,13.6928153798,8,8,6.8464076899,6.8464076899,51,-1,-1,0,0
22,9,222222.222222222,32,32,111111.111111111,111111.111111111,0,241,230,0,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,1044,1915.7088122605,8,8,957.8544061303,957.8544061303,31,-1,-1,0,0
3389,3634801,4.677009828,212,152,2.7511822518,1.9258275763,1148,8192,62852,5,0
80,94,21276.5957446809,40,0,21276.5957446809,0.0,0,278,-1,0,0
80,114409731,0.2796964884,352,444,0.1485887595,0.1311077289,883,8192,290,13,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,31,64516.1290322581,40,20,32258.064516129,32258.064516129,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
445,223155,17.9247608165,72,32,13.4435706124,4.4811902041,0,8192,8192,0,0
53,25605,78.1097441906,8,8,39.0548720953,39.0548720953,46,-1,-1,0,0
53,442,4524.8868778281,8,8,2262.443438914,2262.443438914,47,-1,-1,0,0
137,1513468,1.9822024648,24,0,1.9822024648,0.0,150,-1,-1,2,0
50128,403,4962.7791563276,40,0,4962.7791563276,0.0,0,123,-1,0,0
53,312,6410.2564102564,8,8,3205.1282051282,3205.1282051282,32,-1,-1,0,0
22,379253,116.0175397426,712,712,58.0087698713,58.0087698713,1928,26883,230,16,2
443,115988157,0.336241225,412,524,0.1724313975,0.1638098276,928,8192,123,15,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
50481,3767,530.9264666844,40,0,530.9264666844,0.0,0,0,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
22,428435,98.0312066008,712,648,51.349679648,46.6815269527,1912,26883,230,16,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
3389,2800104,5.3569438849,172,152,2.8570367386,2.4999071463,1128,64240,62872,5,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
3389,1219837,12.2967248903,172,152,6.5582532748,5.7384716155,1138,8192,62862,5,0
21,18,111111.111111111,40,20,55555.5555555556,55555.5555555556,0,26883,0,0,1
53,400,5000.0,8,8,2500.0,2500.0,66,-1,-1,0,0
22,398440,105.4111033029,712,648,55.2153398253,50.1957634776,1928,26883,230,16,2
21,22,90909.0909090909,40,20,45454.5454545455,45454.5454545455,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
3389,2353886,6.3724411463,172,152,3.398635278,2.9738058683,1148,8192,62852,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,5,400000.0,32,32,200000.0,200000.0,0,241,230,0,2
53,1016,1968.5039370079,8,8,984.2519685039,984.2519685039,41,-1,-1,0,0
22,367900,130.4702364773,840,712,70.6713780919,59.7988583854,1912,26883,230,16,2
22,5,400000.0,32,32,200000.0,200000.0,0,241,230,0,2
80,54010822,0.037029616,40,0,0.037029616,0.0,0,279,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,12734,157.059839799,8,8,78.5299198995,78.5299198995,40,-1,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
445,1128995,9.7431786678,132,112,5.3144610915,4.4287175763,455,8192,0,4,0
52255,17715,112.8986734406,40,0,112.8986734406,0.0,0,31500,-1,0,0
21,3,666666.666666667,40,20,333333.333333333,333333.333333333,0,26883,0,0,1
137,1512891,1.982958455,24,0,1.982958455,0.0,150,-1,-1,2,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
53,169439,23.6073159072,16,16,11.8036579536,11.8036579536,84,-1,-1,1,0
22,376685,116.8084739238,776,648,63.7137130494,53.0947608745,1912,26883,230,16,2
53,13384,149.4321578004,8,8,74.7160789002,74.7160789002,30,-1,-1,0,0
3389,1168715,12.8346089509,172,152,6.8451247738,5.9894841771,1138,8192,62862,5,0
3389,1244749,12.050622254,172,152,6.4269985354,5.6236237185,1138,8192,62862,5,0
53,25863,77.3305494336,8,8,38.6652747168,38.6652747168,51,-1,-1,0,0
53,18450,108.4010840108,8,8,54.2005420054,54.2005420054,34,-1,-1,0,0
3389,2115842,7.0893762389,172,152,3.7810006607,3.3083755781,1148,8192,62852,5,0
53,132996,30.0760925141,16,16,15.038046257,15.038046257,66,-1,-1,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,1090,1834.8623853211,8,8,917.4311926606,917.4311926606,40,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,31793,62.9069291983,8,8,31.4534645991,31.4534645991,47,-1,-1,0,0
22,387571,113.5275859133,712,712,56.7637929566,56.7637929566,1928,26883,230,16,2
53,483,4140.7867494824,8,8,2070.3933747412,2070.3933747412,51,-1,-1,0,0
80,54037642,0.0370112375,40,0,0.0370112375,0.0,0,279,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
22,381430,115.3553732008,712,712,57.6776866004,57.6776866004,1944,26883,230,16,2
80,47784,146.4925498075,72,92,62.7825213461,83.7100284614,436,8192,31,1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,9404,212.6754572522,40,0,212.6754572522,0.0,0,254,-1,0,0
49582,52,38461.5384615385,40,0,38461.5384615385,0.0,0,260,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
53,1976,1012.1457489879,8,8,506.0728744939,506.0728744939,40,-1,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
3389,21701318,0.8294427094,224,172,0.4608015052,0.3686412042,1138,8192,62862,5,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,199311,210.7259509009,648,712,100.3456909052,110.3802599957,1928,26883,230,16,2
53,2116,945.179584121,8,8,472.5897920605,472.5897920605,51,-1,-1,0,0
3389,2588765,5.7942686957,172,152,3.0902766377,2.703992058,1148,8192,62852,5,0
53,14716,135.9064963305,8,8,67.9532481653,67.9532481653,40,-1,-1,0,0
53,1273,1571.0919088767,8,8,785.5459544383,785.5459544383,51,-1,-1,0,0
21,19,105263.157894737,40,20,52631.5789473684,52631.5789473684,0,26883,0,0,1
443,60494815,0.4297889001,252,284,0.1983641077,0.2314247924,370,8192,48180,7,0
53,1628,1228.5012285012,8,8,614.2506142506,614.2506142506,30,-1,-1,0,0
53,113759,35.1620531123,16,16,17.5810265561,17.5810265561,92,-1,-1,1,0
443,116409757,0.3522041542,464,524,0.1889875949,0.1632165592,1648,8192,120,16,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,230,0,2
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
80,54137042,0.0369432818,40,0,0.0369432818,0.0,0,279,-1,0,0
51926,21,95238.0952380952,40,0,95238.0952380952,0.0,0,0,-1,0,0
22,369820,118.9767995241,712,712,59.488399762,59.488399762,1928,26883,230,16,2
50936,15,133333.333333333,20,20,66666.6666666667,66666.6666666667,0,123,253,0,0
80,54678591,0.0365773873,40,0,0.0365773873,0.0,0,279,-1,0,0
21,4,500000.0,40,20,250000.0,250000.0,0,26883,0,0,1
80,582,12027.4914089347,72,92,5154.6391752577,6872.852233677,161,8192,149,1,0
53,234,8547.0085470086,8,8,4273.5042735043,4273.5042735043,51,-1,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
3389,4709293,3.3975375922,192,152,1.9111148956,1.4864226966,1148,8192,62852,5,0
445,254233,15.7335987067,72,32,11.80019903,3.9333996767,0,8192,8192,0,0
80,6234307,1.2832220165,92,92,0.6416110082,0.6416110082,97,8192,141,1,0
50418,42,47619.0476190476,20,20,23809.5238095238,23809.5238095238,0,120,253,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
21,4,500000.0,40,20,250000.0,250000.0,0,26883,0,0,1
51810,95,21052.6315789474,40,0,21052.6315789474,0.0,0,0,-1,0,0
80,1083,6463.5272391505,72,92,2770.0831024931,3693.4441366574,148,8192,149,1,0
445,590549,6.7733583496,72,32,5.0800187622,1.6933395874,0,8192,8192,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,54279903,0.0368460496,40,0,0.0368460496,0.0,0,279,-1,0,0
21,15,133333.333333333,40,20,66666.6666666667,66666.6666666667,0,26883,0,0,1
3389,2186988,6.8587481961,172,152,3.6579990379,3.2007491582,1148,8192,62852,5,0
50281,109,18348.623853211,40,0,18348.623853211,0.0,0,127,-1,0,0
3389,3447606,4.9309578879,212,152,2.9005634635,2.0303944244,1138,8192,62862,5,0
53,2890,692.0415224914,8,8,346.0207612457,346.0207612457,42,-1,-1,0,0
21,3,666666.666666667,40,20,333333.333333333,333333.333333333,0,26883,0,0,1
137,1518967,1.9750264489,24,0,1.9750264489,0.0,150,-1,-1,2,0
80,231,8658.0086580087,20,20,4329.0043290043,4329.0043290043,0,264,149,0,0
443,116035324,0.3447226122,432,524,0.1809793714,0.1637432408,750,8192,123,15,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
3389,2532393,7.1079014987,192,204,3.5539507494,3.5539507494,1171,8192,62872,6,0
30868,85950744,0.0232691412,40,0,0.0232691412,0.0,0,64000,-1,0,0
22,418775,105.0683541281,712,712,52.5341770641,52.5341770641,1944,26883,230,16,2
443,302,9933.7748344371,60,0,9933.7748344371,0.0,77,252,-1,1,0
445,1270689,9.4436955069,148,108,5.508822379,3.9348731279,364,8192,63964,4,0
80,71,28169.014084507,40,0,28169.014084507,0.0,0,278,-1,0,0
443,116528083,0.3690097605,452,564,0.1887956914,0.1802140691,794,8192,980,15,0
443,86767928,0.4033748507,312,412,0.172874936,0.2304999147,1926,8192,150,7,0
22,368565,119.3819272042,776,648,65.1174148386,54.2645123655,1912,26883,230,16,2
80,55286581,0.2351384326,140,192,0.1266130022,0.1085254304,6,256,290,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,839,8343.2657926103,72,92,3575.6853396901,4767.5804529202,161,8192,149,1,0
443,77100043,0.2983137117,252,232,0.1556419365,0.1426717752,548,8192,176,5,0
80,54196955,0.0369024422,40,0,0.0369024422,0.0,0,279,-1,0,0
21,15,133333.333333333,40,20,66666.6666666667,66666.6666666667,0,26883,0,0,1
80,130,15384.6153846154,40,0,15384.6153846154,0.0,0,256,-1,0,0
443,60925211,0.459579861,272,304,0.213376364,0.2462034969,339,8192,48180,8,0
80,65094646,207.7129354079,123788,174972,73.3240027144,134.3889326935,1322,8192,0,4,0
50587,25,80000.0,20,20,40000.0,40000.0,0,296,253,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
22,369914,121.6498970031,776,680,64.8799450683,56.7699519348,1992,26883,230,16,2
53,321,6230.5295950156,8,8,3115.2647975078,3115.2647975078,32,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,3,666666.666666667,40,20,333333.333333333,333333.333333333,0,26883,0,0,1
53,379,5277.0448548813,8,8,2638.5224274406,2638.5224274406,36,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
3389,3513793,5.1226694344,232,152,3.1305202099,1.9921492245,1148,8192,62852,5,0
53,784,2551.0204081633,8,8,1275.5102040816,1275.5102040816,52,-1,-1,0,0
80,54345293,0.0368017153,40,0,0.0368017153,0.0,0,279,-1,0,0
50598,189,21164.0211640212,60,20,15873.0158730159,5291.0052910053,31,1013,0,1,0
21,4,500000.0,40,20,250000.0,250000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
443,95186,157.5861996512,172,152,84.0459731473,73.5402265039,1716,8192,1026,4,0
53,1247,1603.8492381716,8,8,801.9246190858,801.9246190858,68,-1,-1,0,0
443,10113789,1.7797484207,152,232,0.6921243858,1.0876240349,747,8192,239,3,0
53,108375,36.9088811995,16,16,18.4544405998,18.4544405998,68,-1,-1,1,0
80,679,10309.2783505155,72,92,4418.2621502209,5891.0162002946,161,8192,149,1,0
22,15,133333.333333333,32,32,66666.6666666667,66666.6666666667,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,239,8368.2008368201,8,8,4184.1004184101,4184.1004184101,35,-1,-1,0,0
22,396602,105.8996172485,712,648,55.4712280826,50.428389166,1912,26883,230,16,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,1013,1974.333662389,8,8,987.1668311945,987.1668311945,43,-1,-1,0,0
53,79556,50.2790487204,16,16,25.1395243602,25.1395243602,60,-1,-1,1,0
80,868,8064.5161290323,72,92,3456.2211981567,4608.2949308756,161,8192,149,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,5955381,1.3433229545,92,92,0.6716614772,0.6716614772,97,8192,141,1,0
53,468,4273.5042735043,8,8,2136.7521367521,2136.7521367521,41,-1,-1,0,0
80,85,23529.4117647059,40,0,23529.4117647059,0.0,0,278,-1,0,0
3389,1273898,11.7748830754,172,152,6.2799376402,5.4949454352,1138,8192,62862,5,0
53,878,2277.9043280182,8,8,1138.9521640091,1138.9521640091,40,-1,-1,0,0
445,863634,12.7368769641,132,112,6.947387435,5.7894895291,457,8192,0,4,0
3389,2079648,7.2127590823,172,152,3.8468048439,3.3659542384,1128,8192,62872,5,0
80,54593138,0.0366346408,40,0,0.0366346408,0.0,0,279,-1,0,0
22,369512,124.4885145814,776,712,64.9505293468,59.5379852346,1928,26883,230,16,2
49934,0,284000.753675517,40,0,0.0,0.0,31,980,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
443,119276277,0.3437397698,432,412,0.1760618333,0.1676779365,2379,8192,145,10,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
443,1736,1728.1105990783,60,0,1728.1105990783,0.0,77,251,-1,1,0
22,339199,129.7173635535,712,712,64.8586817768,64.8586817768,1944,26883,230,16,2
445,120857,33.0969658357,68,28,24.8227243767,8.2742414589,0,8192,8192,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,222956,35.8815192235,72,112,13.4555697088,22.4259495147,427,8192,237,1,0
53,1456,1373.6263736264,8,8,686.8131868132,686.8131868132,35,-1,-1,0,0
443,9948639,1.8092927083,192,188,0.9046463541,0.9046463541,1015,8192,23360,3,0
3389,17648835,1.0198973473,232,152,0.6232706011,0.3966267462,1128,8192,62872,5,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
445,821805,13.385170448,132,112,7.3010020625,6.0841683854,455,8192,0,4,0
3389,2038393,7.3587379862,172,152,3.9246602593,3.4340777269,1128,8192,62872,5,0
443,115924836,0.3191723299,352,544,0.1466467462,0.1725255837,579,8192,1311,13,0
53,12813,156.0914696012,8,8,78.0457348006,78.0457348006,46,-1,-1,0,0
80,90,22222.2222222222,40,0,22222.2222222222,0.0,0,278,-1,0,0
443,117702269,0.263376401,312,332,0.127440194,0.135936207,1039,8192,180,8,0
53,429,4662.0046620047,8,8,2331.0023310023,2331.0023310023,47,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,2168,3228.7822878229,72,92,1383.7638376384,1845.0184501845,161,8192,149,1,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
80,977,7164.7901740021,72,92,3070.6243602866,4094.1658137155,161,8192,149,1,0
80,776,9020.618556701,72,92,3865.9793814433,5154.6391752577,161,8192,149,1,0
3389,2421851,7.0194243989,212,152,4.1290731758,2.8903512231,1148,8192,62852,5,0
3389,2080729,9.1314149993,212,204,4.8060078943,4.3254071049,1368,8192,62728,7,0
22,328905,133.7772305073,712,712,66.8886152536,66.8886152536,1912,26883,230,16,2
3389,1853902,9.1698482444,212,152,5.3940283791,3.7758198653,1138,8192,62862,5,0
3389,1182839,12.681353929,172,152,6.7633887621,5.9179651669,1138,8192,62862,5,0
80,829,8443.9083232811,72,92,3618.8178528347,4825.0904704463,161,8192,149,1,0
445,1305019,9.1952684214,152,112,5.3639065791,3.8313618422,364,8192,259,4,0
22,332369,132.3829839726,712,712,66.1914919863,66.1914919863,1928,26883,230,16,2
53,1052,1901.1406844107,8,8,950.5703422053,950.5703422053,35,-1,-1,0,0
22,342967,125.3764939484,712,680,64.1461131829,61.2303807655,1944,26883,230,16,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,429,4662.0046620047,8,8,2331.0023310023,2331.0023310023,43,-1,-1,0,0
53,12672,157.8282828283,8,8,78.9141414141,78.9141414141,50,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
3389,3289876,5.4713308344,232,152,3.3435910654,2.1277397689,1148,8192,62852,5,0
3389,2244754,6.6822466961,172,152,3.5638649046,3.1183817915,1148,8192,62852,5,0
22,369034,116.520429012,744,648,62.3248806343,54.1955483777,1960,26883,230,16,2
21,21,95238.0952380952,40,20,47619.0476190476,47619.0476190476,0,26883,0,0,1
21,19,105263.157894737,40,20,52631.5789473684,52631.5789473684,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
3389,1293452,11.5968741012,172,152,6.1849995207,5.4118745806,1148,8192,62852,5,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
53,23786,84.0830740772,8,8,42.0415370386,42.0415370386,30,-1,-1,0,0
22,379918,115.8144652267,712,712,57.9072326134,57.9072326134,1928,26883,230,16,2
53,668,2994.0119760479,8,8,1497.005988024,1497.005988024,77,-1,-1,0,0
443,115244959,0.3297324267,412,504,0.1735433825,0.1561890442,800,8192,62,15,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
3389,2495741,6.0102390432,168,148,3.2054608231,2.8047782202,1148,8192,62852,5,0
21,3,666666.666666667,40,20,333333.333333333,333333.333333333,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,262,7633.5877862596,8,8,3816.7938931298,3816.7938931298,45,-1,-1,0,0
49670,45,44444.4444444444,20,20,22222.2222222222,22222.2222222222,0,172,257,0,0
22,385056,114.2690933267,712,712,57.1345466633,57.1345466633,1912,26883,230,16,2
443,52608441,0.1140501388,100,20,0.0950417824,0.0190083565,123,1003,234,2,0
80,705,9929.0780141844,72,92,4255.3191489362,5673.7588652482,161,8192,149,1,0
80,109,18348.623853211,40,0,18348.623853211,0.0,0,279,-1,0,0
57012,144,13888.8888888889,40,0,13888.8888888889,0.0,0,258,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,1427,1401.5416958655,8,8,700.7708479327,700.7708479327,32,-1,-1,0,0
80,6414,1091.3626442158,72,92,467.726847521,623.6357966947,161,8192,149,1,0
21,3,666666.666666667,40,20,333333.333333333,333333.333333333,0,26883,0,0,1
53,361,5540.1662049862,8,8,2770.0831024931,2770.0831024931,53,-1,-1,0,0
443,54378907,0.9378636463,372,720,0.3310106987,0.6068529476,1116,8192,254,8,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
80,79,25316.4556962025,40,0,25316.4556962025,0.0,0,278,-1,0,0
3389,2245864,8.01473286,204,192,4.00736643,4.00736643,1138,8192,62862,5,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,23613,338.7964256977,72,112,127.0486596366,211.7477660611,427,8192,237,1,0
3389,1876288,7.9945083058,172,152,4.2637377631,3.7307705427,1132,8192,62868,5,0
22,366501,120.0542426897,712,712,60.0271213448,60.0271213448,1928,26883,230,16,2
49462,3,1000000.0,60,0,1000000.0,0.0,31,1038,-1,1,0
22,260909,164.8084197939,680,712,80.4878329226,84.3205868713,1912,26883,230,16,2
3389,2875667,5.2161811503,172,152,2.7819632802,2.4342178701,1128,64240,62872,5,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,230,0,2
3389,1589848,9.4348642134,172,152,5.0319275805,4.4029366329,1132,8192,62868,5,0
53,306,6535.9477124183,8,8,3267.9738562092,3267.9738562092,41,-1,-1,0,0
53,238,8403.3613445378,8,8,4201.6806722689,4201.6806722689,34,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
49765,0,284000.753675517,40,0,0.0,0.0,31,946,-1,0,0
53774,1262230,2.3767459179,40,20,1.5844972786,0.7922486393,0,65340,65340,0,0
49882,38,52631.5789473684,20,20,26315.7894736842,26315.7894736842,0,147,256,0,0
51059,0,284000.753675517,40,0,0.0,0.0,0,180,-1,0,0
53,11466,174.4287458573,8,8,87.2143729287,87.2143729287,33,-1,-1,0,0
80,694,10086.4553314121,72,92,4322.7665706052,5763.6887608069,161,8192,149,1,0
80,83,24096.3855421687,40,0,24096.3855421687,0.0,0,278,-1,0,0
62094,38,52631.5789473684,40,0,52631.5789473684,0.0,0,256,-1,0,0
3389,4479631,4.9111187953,212,276,2.2323267251,2.6787920702,1471,8192,62862,7,0
80,5711869,1.4005923455,92,92,0.7002961728,0.7002961728,97,8192,141,1,0
53,1255,1593.625498008,8,8,796.812749004,796.812749004,38,-1,-1,0,0
53,21965,182.1078989301,16,16,91.0539494651,91.0539494651,108,-1,-1,1,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,11167,179.0991313692,8,8,89.5495656846,89.5495656846,46,-1,-1,0,0
445,663369,16.5820229767,132,112,9.0447398054,7.5372831712,455,8192,0,4,0
80,793,8827.2383354351,72,92,3783.1021437579,5044.1361916772,161,8192,149,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
53,305,6557.3770491803,8,8,3278.6885245902,3278.6885245902,42,-1,-1,0,0
53,25143,159.0900051704,16,16,79.5450025852,79.5450025852,86,-1,-1,1,0
