Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,14/02/2018 09:56:17,54678591,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0365773873,54678591.0,0.0,54678591,54678591,54678591,54678591.0,0.0,54678591,54678591,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0365773873,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:59:21,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 09:49:02,582,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,1115120.27491409,12027.4914089347,97.0,66.3867456651,164,1,289,144.5,60.1040764009,187,102,428,142.6666666667,149.5404070254,299,1,0,0,0,0,72,92,5154.6391752577,6872.852233677,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:38:55,234,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,504273.504273504,8547.0085470086,234.0,0.0,234,234,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4273.5042735043,4273.5042735043,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:48:41,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
3389,6,14/02/2018 12:28:34,4709293,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,579.4925055629,3.3975375922,313952.866666667,440243.313075341,1521652,3,4709293,588661.625,525489.207242421,1521652,3,4503558,750593.0,643111.851144107,1925888,207267,0,0,0,0,192,152,1.9111148956,1.4864226966,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,0,1,0,0,0,0,0,170.5625,127.5555555556,225.8571428571,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 10:20:49,254233,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.7335987067,84744.3333333333,146666.310059036,254100,55,254233,127116.5,179692.096555469,254178,55,0,0.0,0.0,0,0,0,0,0,0,72,32,11.80019903,3.9333996767,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 12:09:31,6234307,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,52.7725054284,1.2832220165,890615.285714286,2329122.73131636,6172316,40,61991,20663.6666666667,35514.2742335154,61672,126,6234154,2078051.33333333,3598843.6213815,6233638,203,0,0,0,0,92,92,0.6416110082,0.6416110082,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50418,6,14/02/2018 10:58:35,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.0476190476,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.5238095238,23809.5238095238,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,120,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:45:51,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
21,6,14/02/2018 12:09:05,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
51810,6,14/02/2018 01:45:06,95,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21052.6315789474,95.0,0.0,95,95,95,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0,0,0,40,0,21052.6315789474,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 12:10:01,1083,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,361034.164358264,6463.5272391505,180.5,119.1717248344,337,32,564,282.0,165.4629867977,399,165,746,248.6666666667,203.9812082848,437,32,0,0,0,0,72,92,2770.0831024931,3693.4441366574,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 10:44:06,590549,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6.7733583496,196849.666666667,340881.746417043,590466,1,590549,295274.5,417579.788309372,590548,1,0,0.0,0.0,0,0,0,0,0,0,72,32,5.0800187622,1.6933395874,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:14:42,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 10:40:58,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 11:38:11,54279903,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0368460496,54279903.0,0.0,54279903,54279903,54279903,54279903.0,0.0,54279903,54279903,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0368460496,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 12:08:39,15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.333333333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,66666.6666666667,66666.6666666667,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
3389,6,14/02/2018 11:52:46,2186988,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1247.8349218194,6.8587481961,156213.428571429,247809.83240216,953077,4,2186988,312426.857142857,400381.743565824,1205093,4,1992884,332147.333333333,305004.199938077,953077,194614,0,0,0,0,172,152,3.6579990379,3.2007491582,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50281,6,14/02/2018 10:38:07,109,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18348.623853211,109.0,0.0,109,109,109,109.0,0.0,109,109,0,0.0,0.0,0,0,0,0,0,0,40,0,18348.623853211,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 08:57:49,3447606,10,7,1138,1581,677,0,113.8,209.617535314,1173,0,225.8571428571,430.0986044197,788.6632057143,4.9309578879,215475.375,452390.288528961,1654181,72,3447606,383067.333333333,574393.537088032,1654181,251,3423073,570512.166666667,754237.019403163,1925192,24523,0,0,0,0,212,152,2.9005634635,2.0303944244,0,1173,151.0555555556,304.9810933816,93013.4673202615,0,0,0,1,0,0,0,0,0,159.9411764706,113.8,225.8571428571,0,0,0,0,0,0,10,1138,7,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:30:39,2890,1,1,42,155,42,42,42.0,0.0,155,155,155.0,0.0,68166.0899653979,692.0415224914,2890.0,0.0,2890,2890,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,346.0207612457,346.0207612457,42,155,79.6666666667,65.2405804184,4256.3333333333,0,0,0,0,0,0,0,0,1,119.5,42.0,155.0,0,0,0,0,0,0,1,42,1,155,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:57:27,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
137,17,14/02/2018 03:11:02,1518967,3,0,150,0,50,50,50.0,0.0,0,0,0.0,0.0,98.7513224448,1.9750264489,759483.5,8651.4514678174,765601,753366,1518967,759483.5,8651.4514678174,765601,753366,0,0.0,0.0,0,0,0,0,0,0,24,0,1.9750264489,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.6666666667,50.0,0.0,0,0,0,0,0,0,3,150,0,0,-1,-1,2,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 08:30:54,231,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8658.0086580087,231.0,0.0,231,231,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4329.0043290043,4329.0043290043,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,264,149,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 04:30:00,116035324,21,19,750,5556,381,0,35.7142857143,93.7081335089,1460,0,292.4210526316,560.7980737593,54.3455198177,0.3447226122,2975264.71794872,4542152.28648861,10008864,1,116035324,5801766.2,4924188.67707952,10031074,18,110659755,6147764.16666667,5008527.53759481,10031150,1,0,0,0,0,432,524,0.1809793714,0.1637432408,0,1460,153.8048780488,403.67401573,162952.71097561,0,0,0,1,0,0,0,0,0,157.65,35.7142857143,292.4210526316,0,0,0,0,0,0,21,750,19,5556,8192,123,15,20,54725.0833333333,112535.730722984,412074,22169,9614883.75,1342177.88564225,10008864,5353396,Benign
21,6,14/02/2018 10:58:45,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
3389,6,14/02/2018 12:46:08,2532393,9,9,1171,1600,661,0,130.1111111111,210.791629604,1173,0,177.7777777778,384.5298355712,1094.2219473834,7.1079014987,148964.294117647,246012.254170591,953162,41,2532393,316549.125,383554.47905515,1168195,77,2366946,295868.25,301404.87483912,953162,52431,0,0,0,0,192,204,3.5539507494,3.5539507494,0,1173,145.8421052632,295.4325008747,87280.3625730994,0,0,0,1,0,0,0,0,1,153.9444444444,130.1111111111,177.7777777778,0,0,0,0,0,0,9,1171,9,1600,8192,62872,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
30868,6,14/02/2018 10:38:30,85950744,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232691412,85950744.0,0.0,85950744,85950744,85950744,85950744.0,0.0,85950744,85950744,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232691412,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0,0,85950744.0,0.0,85950744,85950744,Benign
0,0,14/02/2018 09:54:56,112642441,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266329456,56321220.5,23.3345237792,56321237,56321204,112642441,56321220.5,23.3345237792,56321237,56321204,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266329456,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56321220.5,23.3345237792,56321237,56321204,Benign
22,6,14/02/2018 02:30:59,418775,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,11005.9100949197,105.0683541281,9738.9534883721,26613.6700408907,139185,3,418674,19936.8571428571,42168.9155768627,175236,262,418763,19941.0952380952,42491.7178564303,139194,7,0,0,0,0,712,712,52.5341770641,52.5341770641,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
443,6,14/02/2018 12:43:34,302,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,254966.887417219,9933.7748344371,151.0,183.8477631085,281,21,302,151.0,183.8477631085,281,21,0,0.0,0.0,0,0,1,0,0,0,60,0,9933.7748344371,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 11:29:37,1270689,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,744.477995796,9.4436955069,115517.181818182,123889.317467503,246894,4,1270689,211781.5,105140.098116275,288044,4,1027249,256812.25,21832.9027597493,289514,244513,0,0,0,0,148,108,5.508822379,3.9348731279,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,63964,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 11:50:06,71,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.014084507,71.0,0.0,71,71,71,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0,0,0,40,0,28169.014084507,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 01:38:29,116528083,22,21,794,8952,432,0,36.0909090909,100.5820721936,1460,0,426.2857142857,630.3913183775,83.6364912997,0.3690097605,2774478.16666667,4438373.83068222,10016378,1,116528083,5548956.33333333,4953605.55650506,10046666,18,111011487,5550574.35,5085872.59644051,10046665,1,0,0,0,0,452,564,0.1887956914,0.1802140691,0,1460,221.5,478.5234800198,228984.720930233,0,0,0,1,0,0,0,0,0,226.6511627907,36.0909090909,426.2857142857,0,0,0,0,0,0,22,794,21,8952,8192,980,15,20,84266.3333333333,186854.490396494,677609,30259,9626405.75,1303806.86301134,10016378,5486291,Benign
443,6,14/02/2018 12:12:17,86767928,15,20,1926,4649,1004,0,128.4,262.3666463994,1460,0,232.45,452.6900269791,75.7768469474,0.4033748507,2551997.88235294,11012391.784999,58907458,0,86767928,6197709.14285714,16845497.3078005,58907458,117,86675508,4561868.84210526,14623594.4037114,59077336,0,0,0,0,0,312,412,0.172874936,0.2304999147,0,1460,182.6388888889,377.3763678556,142412.923015873,0,0,0,1,0,0,0,0,1,187.8571428571,128.4,232.45,0,0,0,0,0,0,15,1926,20,4649,8192,150,7,20,160609.5,29062.7958135483,181160,140059,43176990.5,22246240.4809692,58907458,27446523,Benign
22,6,14/02/2018 02:19:31,368565,24,20,1912,2665,640,0,79.6666666667,133.8339875812,976,0,133.25,268.7712537496,12418.4336548506,119.3819272042,8571.2790697674,18169.7684306935,89620,2,368513,16022.3043478261,23086.1045307164,89620,225,368562,19398.0,35605.8111361989,127899,12,0,0,0,0,776,648,65.1174148386,54.2645123655,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,0,104.0227272727,79.6666666667,133.25,0,0,0,0,0,0,24,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,14/02/2018 02:32:29,55286581,7,6,6,0,1,0,0.8571428571,0.377964473,0,0,0.0,0.0,0.1085254304,0.2351384326,4607215.08333333,4977225.96390714,10000589,11355,55286581,9214430.16666667,1952723.64786003,10012805,5228450,50058291,10011658.2,705.9342745608,10012700,10010846,0,0,0,0,140,192,0.1266130022,0.1085254304,0,1,0.5,0.5188745217,0.2692307692,0,0,0,0,1,0,0,0,0,0.5384615385,0.8571428571,0.0,0,0,0,0,0,0,7,6,6,0,256,290,5,20,11589.2,374.4057958953,12216,11355,10000037.0,540.3253649425,10000589,9999451,Benign
21,6,14/02/2018 11:17:17,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 09:37:47,839,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,773539.928486293,8343.2657926103,139.8333333333,82.9636466572,248,36,436,218.0,114.5512985522,299,137,591,197.0,162.5207679037,361,36,0,0,0,0,72,92,3575.6853396901,4767.5804529202,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 08:57:02,77100043,12,11,548,4555,194,0,45.6666666667,71.4452534632,1430,0,414.0909090909,622.5075830133,66.1867335145,0.2983137117,3504547.40909091,12908655.6877554,58920307,3,77100043,7009094.81818182,17969751.2075454,58920307,210,59704636,5970463.6,18641767.4156337,59024552,3,0,0,0,0,252,232,0.1556419365,0.1426717752,0,1430,212.625,454.8047658062,206847.375,0,0,0,1,0,0,0,0,0,221.8695652174,45.6666666667,414.0909090909,0,0,0,0,0,0,12,548,11,4555,8192,176,5,20,462303.0,455304.642192456,784252,140354,38087718.5,29461729.1960378,58920307,17255130,Benign
80,6,14/02/2018 12:53:41,54196955,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0369024422,54196955.0,0.0,54196955,54196955,54196955,54196955.0,0.0,54196955,54196955,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0369024422,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:35:55,15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.333333333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,66666.6666666667,66666.6666666667,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 12:43:00,130,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15384.6153846154,130.0,0.0,130,130,130,130.0,0.0,130,130,0,0.0,0.0,0,0,0,0,0,0,40,0,15384.6153846154,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 12:57:39,60925211,13,15,339,3219,207,0,26.0769230769,64.4792751439,1460,0,214.6,507.3757131414,58.3994694741,0.459579861,2256489.2962963,4223012.04636314,10010389,20,60925211,5077100.91666667,5210245.71397726,10077791,310,60857773,4346983.78571429,5149299.63748132,10077782,23,0,0,0,0,272,304,0.213376364,0.2462034969,0,1460,122.6896551724,374.0235003549,139893.578817734,0,0,0,1,0,0,0,0,1,127.0714285714,26.0769230769,214.6,0,0,0,0,0,0,13,339,15,3219,8192,48180,8,20,91839.0,59915.9922391343,214142,67351,10008755.6666667,3968.0226141828,10010389,10000656,Benign
80,6,14/02/2018 08:53:25,65094646,4773,8748,1322,12729760,353,0,0.2769746491,9.6165354188,1460,0,1455.1623228167,72.8364123463,195578.020349016,207.7129354079,4814.6927514793,537584.920523109,62499782,0,2594864,543.768650461,14828.7636209005,823464,5,65075802,7439.7852978164,668356.202529427,62499791,0,0,0,0,0,123788,174972,73.3240027144,134.3889326935,0,1460,941.5088004733,697.8305443572,486967.46863788,0,0,0,1,0,0,0,0,1,941.5784335478,0.2769746491,1455.1623228167,0,0,0,0,0,0,4773,1322,8748,12729760,8192,0,4,20,2594864.0,0.0,2594864,2594864,62499782.0,0.0,62499782,62499782,Benign
50587,6,14/02/2018 11:36:42,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,296,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:00:27,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
22,6,14/02/2018 03:20:33,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:01:59,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
