Dst Port,Flow Duration,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,PSH Flag Cnt,Init Fwd Win Byts,Fwd Act Data Pkts
443,117159285,0.0,552,1772,0.0,0.0,1,8192,8
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
60177,75,26666.0,40,0,26666.0,0.0,0,259,0
53,3028,660.0,8,8,330.0,330.0,0,-1,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,499,4008.0,8,8,2004.0,2004.0,0,-1,0
50889,26,76923.0,20,20,38461.0,38461.0,0,2315,0
80,4870153,1.0,92,92,0.0,0.0,1,8192,1
445,208770,19.0,72,32,14.0,4.0,1,8192,0
3389,2421851,7.0,212,152,4.0,2.0,1,8192,5
80,99,20202.0,40,0,20202.0,0.0,0,255,0
22,370857,121.0,744,712,62.0,59.0,1,26883,16
80,772,9067.0,72,92,3886.0,5181.0,1,8192,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
445,173602,23.0,72,32,17.0,5.0,1,8192,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,2404445,6.0,172,152,3.0,2.0,1,8192,5
3389,1425740,10.0,172,152,5.0,4.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,110281169,64.0,55812,114532,12.0,51.0,0,4311,24
53,18497,108.0,8,8,54.0,54.0,0,-1,0
80,113,17699.0,40,0,17699.0,0.0,0,278,0
22,8,250000.0,32,32,125000.0,125000.0,0,241,0
3389,2191623,6.0,172,152,3.0,3.0,1,8192,5
22,390425,117.0,840,648,66.0,51.0,1,26883,16
80,690,10144.0,72,92,4347.0,5797.0,1,8192,1
443,92650837,0.0,192,152,0.0,0.0,1,8192,4
22,337786,136.0,776,712,71.0,65.0,1,26883,16
445,1352052,8.0,152,112,5.0,3.0,1,8192,4
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
3389,1581775,9.0,172,152,5.0,4.0,1,8192,5
22,355434,123.0,712,712,61.0,61.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,361746,118.0,744,648,63.0,55.0,1,26883,16
53,355,5633.0,8,8,2816.0,2816.0,0,-1,0
80,5844035,1.0,92,92,0.0,0.0,1,8192,1
53,3486,573.0,8,8,286.0,286.0,0,-1,0
443,65059745,0.0,272,288,0.0,0.0,1,8192,9
3389,1671138,8.0,172,152,4.0,4.0,1,8192,5
80,68,29411.0,40,0,29411.0,0.0,0,278,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,713,9817.0,72,92,4207.0,5610.0,1,8192,1
22,280997,156.0,712,712,78.0,78.0,1,26883,16
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,375060,117.0,776,648,63.0,53.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,54451089,0.0,40,0,0.0,0.0,0,279,0
53,4224,473.0,8,8,236.0,236.0,0,-1,0
80,766,9138.0,72,92,3916.0,5221.0,1,8192,1
53,2298,870.0,8,8,435.0,435.0,0,-1,0
80,60855115,0.0,212,284,0.0,0.0,1,8192,7
53,358,5586.0,8,8,2793.0,2793.0,0,-1,0
53,934,2141.0,8,8,1070.0,1070.0,0,-1,0
49689,45,44444.0,20,20,22222.0,22222.0,0,513,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,117411997,0.0,356,492,0.0,0.0,1,8192,7
53,1581,1265.0,8,8,632.0,632.0,0,-1,0
3389,5716127,3.0,232,152,1.0,1.0,1,8192,5
443,115225506,0.0,532,884,0.0,0.0,1,8192,15
51050,149,26845.0,60,20,20134.0,6711.0,0,1038,1
80,83,24096.0,40,0,24096.0,0.0,0,278,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,6942219,3.0,204,264,1.0,1.0,1,8192,5
53,41229,97.0,16,16,48.0,48.0,0,-1,1
443,119635693,0.0,240,424,0.0,0.0,0,252,11
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,345854,121.0,712,648,63.0,57.0,1,26883,16
80,1640,4268.0,72,92,1829.0,2439.0,1,8192,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,333371,128.0,680,712,62.0,65.0,1,26883,16
53,14595,137.0,8,8,68.0,68.0,0,-1,0
49738,32,62500.0,40,0,62500.0,0.0,0,260,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
50223,15,133333.0,20,20,66666.0,66666.0,0,180,0
80,54027438,0.0,40,0,0.0,0.0,0,279,0
53,359,5571.0,8,8,2785.0,2785.0,0,-1,0
51200,82,48780.0,60,20,36585.0,12195.0,0,1000,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,6291004,1.0,92,92,0.0,0.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
50061,20,200000.0,60,20,150000.0,50000.0,0,1248,1
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,409,4889.0,8,8,2444.0,2444.0,0,-1,0
3389,3636408,4.0,212,152,2.0,1.0,1,8192,5
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,382961,112.0,712,680,57.0,54.0,1,26883,16
445,640391,18.0,152,112,10.0,7.0,1,8192,4
22,334864,131.0,712,712,65.0,65.0,1,26883,16
80,5236633,1.0,92,92,0.0,0.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
22,326981,134.0,712,712,67.0,67.0,1,26883,16
3389,6475347,2.0,252,152,1.0,1.0,1,8192,5
22,350812,125.0,776,648,68.0,57.0,1,26883,16
443,5445222,2.0,192,132,1.0,1.0,1,8192,3
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,2885881,5.0,172,152,2.0,2.0,1,64240,5
22,332371,132.0,712,712,66.0,66.0,1,26883,16
445,948828,12.0,152,112,7.0,5.0,1,8192,4
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
50602,166,12048.0,40,0,12048.0,0.0,0,123,0
53,81225,49.0,16,16,24.0,24.0,0,-1,1
445,303062,36.0,132,112,19.0,16.0,1,8192,4
443,117183642,0.0,764,1644,0.0,0.0,1,8192,15
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,9485696,2.0,252,172,1.0,0.0,1,8192,5
3389,1476231,10.0,172,152,5.0,4.0,1,8192,5
53,1113,1796.0,8,8,898.0,898.0,0,-1,0
21,5,400000.0,40,20,200000.0,200000.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,401325,104.0,712,648,54.0,49.0,1,26883,16
49813,25,80000.0,20,20,40000.0,40000.0,0,123,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
53,20229,197.0,16,16,98.0,98.0,0,-1,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,235331,186.0,712,712,93.0,93.0,1,26883,16
443,340,8823.0,60,0,8823.0,0.0,0,258,1
22,351154,122.0,712,680,62.0,59.0,1,26883,16
22,8,250000.0,32,32,125000.0,125000.0,0,241,0
53,1313,1523.0,8,8,761.0,761.0,0,-1,0
64231,65,30769.0,40,0,30769.0,0.0,0,256,0
22,410885,109.0,744,712,55.0,53.0,1,26883,16
49568,47,42553.0,20,20,21276.0,21276.0,0,946,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,23607,381.0,92,112,169.0,211.0,1,8192,1
50795,49,61224.0,60,0,61224.0,0.0,0,64,1
22,359672,116.0,712,648,61.0,55.0,1,26883,16
22,252211,174.0,712,712,87.0,87.0,1,26883,16
3389,1841915,8.0,172,152,4.0,3.0,1,8192,5
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,479,4175.0,8,8,2087.0,2087.0,0,-1,0
22,390916,107.0,712,648,56.0,51.0,1,26883,16
53,364,5494.0,8,8,2747.0,2747.0,0,-1,0
53,1465,1365.0,8,8,682.0,682.0,0,-1,0
22,383907,114.0,712,712,57.0,57.0,1,26883,16
443,4813502,3.0,212,192,2.0,1.0,1,8192,4
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
53,571,3502.0,8,8,1751.0,1751.0,0,-1,0
50944,39,76923.0,40,20,51282.0,25641.0,0,290,0
3389,2368002,6.0,172,152,3.0,2.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,19848,100.0,40,0,100.0,0.0,0,257,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
80,92,21739.0,40,0,21739.0,0.0,0,278,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,343499,122.0,712,648,64.0,58.0,1,26883,16
53747,42308,47.0,52,0,47.0,0.0,0,117,0
443,426,7042.0,60,0,7042.0,0.0,0,258,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,1410,1418.0,8,8,709.0,709.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,6669593,2.0,192,204,1.0,1.0,1,8192,6
53,892,2242.0,8,8,1121.0,1121.0,0,-1,0
443,118209931,0.0,412,412,0.0,0.0,1,8192,11
80,85,23529.0,40,0,23529.0,0.0,0,279,0
64855,138,14492.0,40,0,14492.0,0.0,0,257,0
65084,51,39215.0,40,0,39215.0,0.0,0,256,0
49967,38,105263.0,60,20,78947.0,26315.0,0,980,1
443,5816598,2.0,172,132,1.0,1.0,1,8192,3
53,381,5249.0,8,8,2624.0,2624.0,0,-1,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,388417,115.0,744,712,59.0,56.0,1,26883,16
53,1045,1913.0,8,8,956.0,956.0,0,-1,0
22,315659,136.0,712,680,69.0,66.0,1,26883,16
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,354082,124.0,712,712,62.0,62.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,868,8064.0,72,92,3456.0,4608.0,1,8192,1
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
3389,2243527,6.0,172,152,3.0,3.0,1,8192,5
443,187576,79.0,172,152,42.0,37.0,1,8192,3
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
51717,24399,204.0,80,20,163.0,40.0,0,172,2
22,8,250000.0,32,32,125000.0,125000.0,0,241,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
443,585,3418.0,40,0,3418.0,0.0,0,252,0
42282,88457313,0.0,40,0,0.0,0.0,0,64000,0
443,117257759,0.0,612,872,0.0,0.0,1,8192,8
53,678,2949.0,8,8,1474.0,1474.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,59452,117.0,72,88,50.0,67.0,1,8192,1
21,18,111111.0,40,20,55555.0,55555.0,1,26883,0
53,345,5797.0,8,8,2898.0,2898.0,0,-1,0
22,361110,121.0,712,712,60.0,60.0,1,26883,16
50323,2735,731.0,40,0,731.0,0.0,0,123,0
53,951,2103.0,8,8,1051.0,1051.0,0,-1,0
3389,4132548,4.0,212,152,2.0,1.0,1,8192,5
53,79643,50.0,16,16,25.0,25.0,0,-1,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,264,7575.0,8,8,3787.0,3787.0,0,-1,0
22,350518,125.0,712,712,62.0,62.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,386541,113.0,712,712,56.0,56.0,1,26883,16
53,12080,165.0,8,8,82.0,82.0,0,-1,0
80,4917,406.0,40,0,406.0,0.0,0,279,0
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
3389,1924651,8.0,212,152,5.0,3.0,1,8192,5
445,516974,21.0,132,112,11.0,9.0,1,8192,4
3389,1673168,8.0,168,148,4.0,4.0,1,8192,5
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,14,142857.0,40,20,71428.0,71428.0,1,26883,0
67,689,2902.0,8,8,1451.0,1451.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,1101,6357.0,72,92,2724.0,3633.0,1,8192,1
53,108823,36.0,16,16,18.0,18.0,0,-1,1
80,54841825,0.0,40,0,0.0,0.0,0,279,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,3985203,4.0,232,152,2.0,1.0,1,8192,5
22,382282,115.0,712,712,57.0,57.0,1,26883,16
22,14,142857.0,32,32,71428.0,71428.0,0,241,0
443,196707,101.0,232,192,55.0,45.0,1,8192,4
22,9,222222.0,32,32,111111.0,111111.0,0,241,0
3389,2985020,5.0,192,152,3.0,2.0,1,8192,5
53,936,2136.0,8,8,1068.0,1068.0,0,-1,0
53,1345,1486.0,8,8,743.0,743.0,0,-1,0
445,262857,15.0,72,32,11.0,3.0,1,8192,0
22,4,500000.0,32,32,250000.0,250000.0,0,241,0
80,6031886,1.0,92,92,0.0,0.0,1,8192,1
53,37129,53.0,8,8,26.0,26.0,0,-1,0
53,438,4566.0,8,8,2283.0,2283.0,0,-1,0
22,384642,114.0,776,648,62.0,51.0,1,26883,16
51149,42,47619.0,40,0,47619.0,0.0,0,127,0
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
80,6085648,1.0,92,92,0.0,0.0,1,8192,1
50967,21122,142.0,40,20,94.0,47.0,0,123,0
445,232073,17.0,72,32,12.0,4.0,1,8192,0
3389,4532671,3.0,232,152,2.0,1.0,1,8192,5
445,811824,13.0,132,112,7.0,6.0,1,8192,4
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
443,32291694,0.0,212,224,0.0,0.0,1,8192,5
58968,920,2173.0,40,0,2173.0,0.0,0,63964,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,10972,182.0,40,0,182.0,0.0,0,253,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
445,137901,29.0,72,32,21.0,7.0,1,8192,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,2999249,5.0,172,192,2.0,3.0,1,8192,5
3389,2173959,6.0,172,152,3.0,3.0,1,8192,5
21,6,333333.0,40,20,166666.0,166666.0,1,26883,0
80,92,21739.0,40,0,21739.0,0.0,0,278,0
53,458,4366.0,8,8,2183.0,2183.0,0,-1,0
5355,408551,4.0,16,0,4.0,0.0,0,-1,1
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
53,2776,720.0,8,8,360.0,360.0,0,-1,0
22,349130,126.0,712,712,63.0,63.0,1,26883,16
3389,6007221,2.0,192,152,1.0,1.0,1,8192,5
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,351495,125.0,712,712,62.0,62.0,1,26883,16
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,5645634,1.0,92,92,0.0,0.0,1,8192,1
22,380547,110.0,712,648,57.0,52.0,1,26883,16
21,6,333333.0,40,20,166666.0,166666.0,1,26883,0
80,5532055,1.0,92,92,0.0,0.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,255,7843.0,8,8,3921.0,3921.0,0,-1,0
443,76570,208.0,192,152,117.0,91.0,1,8192,4
22,357330,120.0,680,712,58.0,61.0,1,26883,16
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,377,5305.0,8,8,2652.0,2652.0,0,-1,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
53,161748,24.0,16,16,12.0,12.0,0,-1,1
443,119287142,0.0,240,424,0.0,0.0,0,254,11
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,74,27027.0,40,0,27027.0,0.0,0,278,0
80,46463,150.0,92,72,86.0,64.0,1,8192,1
80,83,24096.0,40,0,24096.0,0.0,0,278,0
22,368586,119.0,712,712,59.0,59.0,1,26883,16
50606,93331,32.0,40,20,21.0,10.0,0,176,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,4458718,4.0,212,256,2.0,2.0,1,8192,7
80,6713221,1.0,92,92,0.0,0.0,1,8192,1
53,2282,876.0,8,8,438.0,438.0,0,-1,0
53,276,7246.0,8,8,3623.0,3623.0,0,-1,0
22,383716,114.0,712,712,57.0,57.0,1,26883,16
3389,6610600,2.0,244,172,1.0,1.0,1,8192,5
22,391415,107.0,712,648,56.0,51.0,1,26883,16
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,1316,1519.0,8,8,759.0,759.0,0,-1,0
80,31959,62.0,20,20,31.0,31.0,0,252,0
22,385958,114.0,776,648,62.0,51.0,1,26883,16
53,244,8196.0,8,8,4098.0,4098.0,0,-1,0
53,2118,944.0,8,8,472.0,472.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,404410,108.0,712,712,54.0,54.0,1,26883,16
80,54400979,0.0,40,0,0.0,0.0,0,279,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
445,1259931,9.0,152,112,5.0,3.0,1,8192,4
443,1,2000000.0,20,20,1000000.0,1000000.0,0,64,0
443,119573229,0.0,632,832,0.0,0.0,1,8192,17
80,85,23529.0,40,0,23529.0,0.0,0,278,0
53,51368,77.0,16,16,38.0,38.0,0,-1,1
53,292,6849.0,8,8,3424.0,3424.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
51617,1,2000000.0,40,0,2000000.0,0.0,0,5178,0
3389,1726763,8.0,172,152,4.0,4.0,1,8192,5
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,94,21276.0,40,0,21276.0,0.0,0,279,0
52313,18,111111.0,20,20,55555.0,55555.0,0,114,0
443,10151417,1.0,192,232,0.0,1.0,1,8192,4
80,115945106,0.0,332,424,0.0,0.0,1,8192,12
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,108626,36.0,16,16,18.0,18.0,0,-1,1
3389,3627596,4.0,172,172,2.0,2.0,1,8192,5
51183,38,52631.0,20,20,26315.0,26315.0,0,114,0
3389,6038965,3.0,252,152,1.0,1.0,1,8192,5
3389,2151017,6.0,172,152,3.0,3.0,1,8192,5
53,66957,59.0,16,16,29.0,29.0,0,-1,1
53,92337,21.0,8,8,10.0,10.0,0,-1,0
50399,1603,1247.0,40,0,1247.0,0.0,0,123,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,11604,172.0,8,8,86.0,86.0,0,-1,0
53,1052,1901.0,8,8,950.0,950.0,0,-1,0
22,483161,86.0,712,648,45.0,41.0,1,26883,16
80,73,27397.0,40,0,27397.0,0.0,0,279,0
5355,418538,4.0,16,0,4.0,0.0,0,-1,1
21,20,100000.0,40,20,50000.0,50000.0,1,26883,0
53,11344,176.0,8,8,88.0,88.0,0,-1,0
80,87,22988.0,40,0,22988.0,0.0,0,278,0
80,5785413,1.0,92,92,0.0,0.0,1,8192,1
53,667,2998.0,8,8,1499.0,1499.0,0,-1,0
22,402167,109.0,776,648,59.0,49.0,1,26883,16
80,113019400,0.0,312,464,0.0,0.0,1,8192,12
53,1918,1042.0,8,8,521.0,521.0,0,-1,0
3389,2404879,7.0,224,172,4.0,3.0,1,8192,5
3389,5166145,3.0,212,152,1.0,1.0,1,8192,5
22,383937,114.0,712,712,57.0,57.0,1,26883,16
443,45207988,0.0,232,300,0.0,0.0,1,8192,7
50696,4273,702.0,40,20,468.0,234.0,0,31,0
53,20148,99.0,8,8,49.0,49.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,373796,123.0,776,712,64.0,58.0,1,26883,16
80,54641446,0.0,40,0,0.0,0.0,0,279,0
3389,6774468,2.0,252,152,1.0,1.0,1,8192,5
3389,10648042,1.0,244,172,1.0,0.0,1,8192,5
53,13183,151.0,8,8,75.0,75.0,0,-1,0
80,645,10852.0,72,92,4651.0,6201.0,1,8192,1
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
3389,1791355,8.0,172,152,4.0,3.0,1,8192,5
3389,2443227,7.0,224,172,4.0,3.0,1,8192,5
80,925,7567.0,72,92,3243.0,4324.0,1,8192,1
80,130,15384.0,40,0,15384.0,0.0,0,256,0
51068,14,142857.0,40,0,142857.0,0.0,0,5317,0
50825,43,46511.0,20,20,23255.0,23255.0,0,119,0
22,383707,114.0,712,712,57.0,57.0,1,26883,16
80,546,12820.0,72,92,5494.0,7326.0,1,8192,1
80,1088,6433.0,72,92,2757.0,3676.0,1,8192,1
443,5211764,2.0,132,132,1.0,1.0,1,8192,3
80,706,9915.0,72,92,4249.0,5665.0,1,8192,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,5624864,1.0,92,92,0.0,0.0,1,8192,1
50647,53,37735.0,20,20,18867.0,18867.0,0,31088,0
22,390461,112.0,776,648,61.0,51.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,271,7380.0,8,8,3690.0,3690.0,0,-1,0
443,273,10989.0,60,0,10989.0,0.0,0,64148,1
445,665601,19.0,172,112,12.0,7.0,1,8192,4
53,432,4629.0,8,8,2314.0,2314.0,0,-1,0
3389,1817612,8.0,172,152,4.0,3.0,1,8192,5
64733,131,15267.0,40,0,15267.0,0.0,0,255,0
53,96140,41.0,16,16,20.0,20.0,0,-1,1
80,851,8225.0,72,92,3525.0,4700.0,1,8192,1
53,514,3891.0,8,8,1945.0,1945.0,0,-1,0
443,117964760,0.0,352,352,0.0,0.0,1,8192,8
53,287,6968.0,8,8,3484.0,3484.0,0,-1,0
22,371271,118.0,712,712,59.0,59.0,1,26883,16
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,241,8298.0,8,8,4149.0,4149.0,0,-1,0
80,54010822,0.0,40,0,0.0,0.0,0,279,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,280,7142.0,8,8,3571.0,3571.0,0,-1,0
80,1085,6451.0,72,92,2764.0,3686.0,1,8192,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,88,22727.0,40,0,22727.0,0.0,0,278,0
80,175,11428.0,40,0,11428.0,0.0,0,253,0
22,338637,129.0,712,712,64.0,64.0,1,26883,16
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
51113,21,95238.0,20,20,47619.0,47619.0,0,119,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,1939655,7.0,172,152,4.0,3.0,1,8192,5
443,250,12000.0,60,0,12000.0,0.0,0,254,1
50332,36,55555.0,20,20,27777.0,27777.0,0,31075,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,291,6872.0,8,8,3436.0,3436.0,0,-1,0
53,71077,56.0,16,16,28.0,28.0,0,-1,1
53,910,2197.0,8,8,1098.0,1098.0,0,-1,0
443,9975,200.0,40,0,200.0,0.0,0,253,0
22,340656,126.0,680,712,61.0,64.0,1,26883,16
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,8783141,0.0,24,24,0.0,0.0,0,-1,2
80,83,24096.0,40,0,24096.0,0.0,0,279,0
80,5675152,1.0,92,92,0.0,0.0,1,8192,1
443,139,14388.0,40,0,14388.0,0.0,0,64209,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
443,60224579,0.0,292,344,0.0,0.0,1,8192,10
3389,1202643,12.0,172,152,6.0,5.0,1,8192,5
53,42290,47.0,8,8,23.0,23.0,0,-1,0
53,12744,156.0,8,8,78.0,78.0,0,-1,0
80,4949969,1.0,92,92,0.0,0.0,1,8192,1
53,722,2770.0,8,8,1385.0,1385.0,0,-1,0
49777,11,181818.0,20,20,90909.0,90909.0,0,123,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
3389,2793201,5.0,172,152,2.0,2.0,1,64240,5
53,18344,109.0,8,8,54.0,54.0,0,-1,0
80,91,21978.0,40,0,21978.0,0.0,0,278,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,229,8733.0,8,8,4366.0,4366.0,0,-1,0
3389,2162734,6.0,172,152,3.0,3.0,1,8192,5
22,381967,107.0,680,648,54.0,52.0,1,26883,16
53,24500,81.0,8,8,40.0,40.0,0,-1,0
443,94413,158.0,172,152,84.0,74.0,1,8192,4
80,89,22471.0,40,0,22471.0,0.0,0,278,0
3389,3142131,6.0,244,224,3.0,3.0,1,8192,6
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
443,60747432,0.0,292,324,0.0,0.0,1,8192,7
80,129,15503.0,40,0,15503.0,0.0,0,256,0
80,5693160,1.0,92,92,0.0,0.0,1,8192,1
3389,6712309,2.0,212,152,1.0,1.0,1,8192,5
443,61287631,0.0,304,404,0.0,0.0,1,8192,8
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
50115,50,60000.0,40,20,40000.0,20000.0,0,5563,0
80,87,22988.0,40,0,22988.0,0.0,0,279,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,54955021,0.0,40,0,0.0,0.0,0,279,0
5355,416591,4.0,16,0,4.0,0.0,0,-1,1
50621,30,100000.0,40,20,66666.0,33333.0,0,110,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,270,7407.0,8,8,3703.0,3703.0,0,-1,0
51748,37,54054.0,20,20,27027.0,27027.0,0,913,0
53,164805,12.0,8,8,6.0,6.0,0,-1,0
22,387749,108.0,712,648,56.0,51.0,1,26883,16
80,117259786,0.0,832,1604,0.0,0.0,1,8192,11
53,31841,125.0,16,16,62.0,62.0,0,-1,1
22,372830,118.0,712,712,59.0,59.0,1,26883,16
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,293,6825.0,8,8,3412.0,3412.0,0,-1,0
52487,26,76923.0,20,20,38461.0,38461.0,0,119,0
22,389736,112.0,712,712,56.0,56.0,1,26883,16
3389,2952296,5.0,172,152,2.0,2.0,1,64240,5
80,5771784,1.0,92,92,0.0,0.0,1,8192,1
50133,2812,1422.0,60,20,1066.0,355.0,0,64,1
80,5358023,1.0,92,92,0.0,0.0,1,8192,1
53,312,6410.0,8,8,3205.0,3205.0,0,-1,0
3389,1300545,11.0,172,152,6.0,5.0,1,8192,5
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,5311821,3.0,212,152,1.0,1.0,1,8192,5
50792,33,60606.0,40,0,60606.0,0.0,0,0,0
443,141855,119.0,192,172,63.0,56.0,1,8192,4
53,1481,1350.0,8,8,675.0,675.0,0,-1,0
50286,47,85106.0,60,20,63829.0,21276.0,0,290,1
80,73,27397.0,40,0,27397.0,0.0,0,278,0
443,6050223,3.0,212,252,1.0,1.0,1,8192,3
